id,athlete_team_id,athlete_id,team_id
403,393,45
404,394,43
405,395,13
406,396,81
407,397,82
408,398,23
409,399,13
410,400,43
411,401,83
412,402,84
413,403,29
414,404,85
415,405,22
416,406,13
417,407,13
418,408,26
419,409,64
420,410,64
421,411,22
422,412,86
423,413,86
424,414,86
425,415,86
426,416,6
427,417,86
428,418,86
429,419,12
430,420,87
431,421,5
432,422,48
433,423,34
434,424,77
435,425,17
436,426,27
437,427,88
438,428,88
439,429,89
440,430,90
441,431,13
442,432,10
443,433,80
444,434,52
445,435,38
446,436,33
447,437,58
448,438,74
449,439,74
450,440,91
451,441,16
452,442,10
453,443,33
454,444,33
455,445,92
456,446,93
457,447,21
458,448,19
459,449,78
460,450,94
461,451,95
462,452,5
463,453,21
464,454,4
465,455,26
466,456,96
467,457,33
468,458,30
469,459,97
470,460,98
471,461,98
472,462,63
473,463,47
474,464,13
475,465,26
476,466,14
477,467,40
478,468,40
479,469,14
480,470,14
481,471,14
482,472,14
483,473,14
484,474,14
485,475,14
486,476,14
487,477,62
488,478,14
489,479,14
490,480,14
491,481,14
492,482,39
493,482,14
494,483,38
495,484,12
496,485,99
497,486,41
498,487,38
499,488,53
500,489,34
501,490,38
502,491,34
503,492,14
504,493,14
505,494,14
506,495,14
507,496,14
508,497,40
509,498,100
510,499,14
511,500,101
512,501,33
513,502,5
514,503,43
515,504,8
516,505,32
517,506,43
518,507,95
519,508,28
520,509,77
521,510,60
522,511,102
523,512,86
524,513,10
525,514,48
526,515,103
527,516,104
528,517,95
529,518,95
530,519,7
531,520,7
532,521,7
533,522,5
534,523,5
535,524,86
536,525,86
537,526,86
538,527,86
539,528,86
540,529,5
541,530,105
542,531,24
543,532,94
544,533,24
545,534,12
546,535,105
547,536,106
548,537,105
549,538,30
550,539,21
551,540,30
552,541,21
553,542,21
554,543,30
555,544,30
556,545,30
557,546,21
558,547,107
559,548,108
560,548,109
561,549,110
562,550,110
563,551,111
564,552,105
565,553,112
566,554,112
567,555,112
568,556,10
569,557,16
570,558,77
571,559,43
572,560,102
573,561,112
574,562,23
575,563,78
576,564,112
577,565,113
578,566,114
579,567,78
580,568,23
581,569,115
582,570,112
583,571,10
584,572,116
585,573,116
586,574,13
587,575,86
588,576,55
589,577,21
590,578,21
591,579,8
592,580,30
593,581,10
594,582,64
595,583,5
596,584,43
597,585,79
598,586,21
599,587,15
600,588,117
601,589,38
602,590,61
603,591,51
604,592,42
605,593,56
606,594,56
607,595,14
608,596,51
609,597,58
610,598,20
611,599,56
612,600,1
613,601,91
614,602,33
615,603,118
616,604,118
617,605,53
618,606,51
619,607,97
620,608,74
621,609,56
622,610,51
623,611,61
624,612,29
625,613,35
626,614,74
627,615,29
628,616,30
629,617,30
630,618,58
631,619,41
632,620,51
633,621,21
634,622,27
635,623,27
636,624,10
637,625,8
638,626,10
639,627,10
640,628,13
641,629,17
642,630,17
643,631,77
644,632,77
645,633,17
646,634,28
647,635,23
648,636,23
649,637,13
650,638,13
651,639,28
652,640,5
653,641,17
654,642,85
655,643,119
656,644,120
657,645,116
658,646,116
659,647,118
660,648,45
661,649,115
662,650,116
663,651,116
664,652,29
665,653,29
666,654,95
667,655,15
668,656,54
669,657,12
670,658,29
671,659,68
672,660,13
673,661,60
674,662,95
675,663,121
676,664,43
677,665,96
678,666,96
679,667,96
680,668,77
681,669,40
682,670,122
683,671,12
684,672,12
685,673,95
686,674,10
687,675,10
688,676,4
689,677,8
690,678,30
691,679,122
692,680,122
693,681,45
694,682,14
695,683,34
696,684,52
697,685,52
698,686,62
699,687,54
700,688,4
701,689,26
702,690,47
703,691,90
704,692,122
705,693,78
706,694,54
707,695,86
708,696,111
709,697,5
710,698,95
711,699,43
712,700,43
713,701,4
714,702,54
715,703,123
716,703,124
717,704,123
718,704,124
719,705,106
720,706,29
721,707,23
722,708,125
723,709,29
724,710,22
725,711,22
726,712,28
727,713,28
728,714,22
729,715,126
730,716,29
731,717,29
732,718,119
733,719,115
734,720,22
735,721,23
736,722,115
737,723,115
738,724,22
739,725,85
740,726,96
741,727,17
742,728,96
743,729,96
744,730,96
745,731,32
746,732,2
747,733,47
748,734,45
749,735,5
750,736,115
751,737,85
752,738,29
753,739,29
754,740,22
755,741,127
756,742,32
757,743,102
758,744,74
759,745,74
760,746,74
761,747,74
762,748,74
763,749,74
764,750,74
765,751,74
766,752,111
767,753,27
768,754,78
769,755,10
770,756,20
771,757,8
772,758,128
773,759,5
774,760,29
775,761,26
776,762,129
777,763,130
778,764,43
779,765,129
780,766,43
781,767,95
782,767,131
783,768,80
784,769,45
785,770,14
786,771,132
787,772,43
788,773,10
789,774,10
790,775,32
791,776,91
792,777,43
793,778,20
794,779,133
795,780,102
796,781,79
797,782,102
798,783,102
799,784,102
800,785,130
801,786,130
802,787,29
803,788,17
804,789,130
805,789,134
806,790,25
807,791,102
808,792,102
809,793,43
810,794,32
811,795,15
812,796,99
813,797,16
814,798,5
815,799,102
816,800,95
817,801,135
818,802,47
819,803,5
820,804,5
821,805,45
822,806,95
823,807,95
824,808,5
825,809,48
826,810,5
827,810,136
828,811,95
829,812,137
830,813,95
831,814,47
832,815,5
833,816,138
834,817,5
835,818,45
836,819,139
837,820,47
838,821,47
839,822,45
840,823,21
841,824,43
842,825,47
843,826,140
844,827,95
845,828,120
846,829,95
847,830,23
848,831,47
849,832,47
850,833,5
851,834,5
852,835,45
853,836,45
854,837,95
855,838,79
856,839,5
857,840,95
858,841,5
859,842,86
860,843,111
861,844,7
862,845,102
863,846,43
864,847,43
865,848,102
866,849,102
867,850,86
868,851,141
869,852,5
870,853,86
871,854,86
872,855,96
873,856,33
874,857,102
875,858,13
876,859,68
877,860,97
878,861,27
879,862,13
880,863,27
881,864,95
882,865,47
883,866,95
884,867,95
885,868,34
886,869,14
887,870,34
888,871,54
889,872,54
890,873,10
891,874,10
892,875,10
893,876,48
894,877,95
895,878,96
896,879,96
897,880,96
898,881,77
899,882,95
900,883,96
901,884,96
902,885,142
903,886,96
904,887,96
905,888,5
906,889,80
907,889,43
908,890,43
909,891,91
910,892,95
911,893,33
912,894,33
913,895,33
914,896,33
915,897,36
916,898,33
917,899,33
918,900,143
919,901,86
920,902,68
921,903,4
922,904,51
923,905,33
924,906,10
925,907,129
926,908,10
927,909,17
928,910,10
929,911,54
930,912,49
931,913,91
932,914,4
933,915,78
934,916,55
935,917,97
936,918,97
937,919,97
938,920,33
939,921,33
940,922,78
941,923,26
942,924,95
943,925,102
944,926,64
945,927,43
946,928,122
947,929,33
948,930,78
949,931,33
950,932,78
951,933,33
952,934,144
953,935,5
954,936,145
955,937,33
956,938,122
957,939,33
958,940,89
959,941,14
960,942,20
961,943,53
962,944,78
963,945,33
964,946,85
965,947,83
966,948,122
967,949,60
968,950,93
969,950,10
970,951,146
971,952,68
972,953,147
973,954,96
974,955,90
975,956,26
976,957,5
977,958,5
978,959,5
979,960,5
980,961,95
981,962,78
982,963,78
983,964,43
984,965,148
985,966,149
986,967,86
987,968,43
988,969,150
989,970,86
990,971,86
991,972,86
992,973,86
993,974,86
994,975,86
995,976,45
996,977,95
997,978,79
998,978,43
999,979,14
1000,980,34
1001,981,95
1002,982,64
1003,983,4
1004,984,62
1005,985,12
1006,986,122
1007,987,90
1008,988,151
1009,989,130
1010,990,77
1011,991,68
1012,992,7
1013,993,86
1014,994,86
1015,995,86
1016,996,86
1017,997,152
1018,998,152
1019,999,96
1020,1000,86
1021,1001,152
1022,1002,48
1023,1003,10
1024,1004,32
1025,1005,32
1026,1006,68
1027,1007,81
1028,1008,120
1029,1009,120
1030,1010,92
1031,1011,153
1032,1012,54
1033,1013,54
1034,1014,5
1035,1015,154
1036,1016,67
1037,1017,78
1038,1018,155
1039,1019,4
1040,1020,78
1041,1021,78
1042,1022,32
1043,1023,13
1044,1024,95
1045,1025,5
1046,1026,28
1047,1027,45
1048,1028,146
1049,1029,94
1050,1030,146
1051,1031,58
1052,1032,71
1053,1033,58
1054,1034,94
1055,1035,156
1056,1036,157
1057,1037,123
1058,1038,77
1059,1039,77
1060,1040,77
1061,1041,77
1062,1042,123
1063,1043,43
1064,1044,21
1065,1045,148
1066,1046,54
1067,1047,77
1068,1048,4
1069,1049,54
1070,1050,77
1071,1051,54
1072,1052,54
1073,1053,54
1074,1054,54
1075,1055,77
1076,1056,10
1077,1057,77
1078,1058,77
1079,1058,124
1080,1059,77
1081,1060,77
1082,1061,77
1083,1062,86
1084,1063,86
1085,1064,15
1086,1065,120
1087,1066,21
1088,1067,30
1089,1068,21
1090,1069,21
1091,1070,12
1092,1071,42
1093,1072,64
1094,1073,101
1095,1074,77
1096,1075,77
1097,1076,77
1098,1077,15
1099,1078,153
1100,1079,14
1101,1080,14
1102,1081,14
1103,1082,21
1104,1083,15
1105,1084,158
1106,1085,33
1107,1086,30
1108,1087,73
1109,1088,112
1110,1089,114
1111,1090,21
1112,1091,8
1113,1092,48
1114,1093,96
1115,1094,25
1116,1095,25
1117,1096,15
1118,1097,15
1119,1098,101
1120,1099,37
1121,1100,37
1122,1101,60
1123,1102,15
1124,1103,48
1125,1104,8
1126,1105,8
1127,1106,70
1128,1107,27
1129,1108,159
1130,1109,33
1131,1110,17
1132,1111,70
1133,1112,107
1134,1113,30
1135,1114,160
1136,1115,161
1137,1116,160
1138,1117,104
1139,1118,5
1140,1119,129
1141,1120,14
1142,1121,19
1143,1122,19
1144,1123,17
1145,1124,33
1146,1125,92
1147,1126,33
1148,1127,10
1149,1128,78
1150,1129,92
1151,1130,153
1152,1131,10
1153,1132,68
1154,1133,5
1155,1134,74
1156,1135,5
1157,1136,162
1158,1137,122
1159,1138,95
1160,1139,2
1161,1140,163
1162,1141,7
1163,1142,7
1164,1143,30
1165,1144,91
1166,1145,60
1167,1146,86
1168,1147,2
1169,1148,34
1170,1149,96
1171,1150,8
1172,1151,32
1173,1152,32
1174,1153,32
1175,1154,89
1176,1155,33
1177,1156,15
1178,1157,15
1179,1158,89
1180,1159,33
1181,1160,13
1182,1161,30
1183,1162,164
1184,1163,164
1185,1164,17
1186,1165,48
1187,1165,4
1188,1166,92
1189,1167,10
1190,1168,10
1191,1169,10
1192,1170,47
1193,1171,17
1194,1172,17
1195,1173,33
1196,1174,5
1197,1175,85
1198,1176,132
1199,1177,45
1200,1178,112
1201,1179,17
1202,1180,23
1203,1181,137
1204,1182,47
1205,1183,120
1206,1184,165
1207,1184,166
1208,1185,32
1209,1186,148
1210,1187,32
1211,1188,17
1212,1189,167
1213,1189,22
1214,1190,78
1215,1191,112
1216,1192,25
1217,1193,27
1218,1194,23
1219,1195,52
1220,1196,17
1221,1197,86
1222,1198,86
1223,1199,78
1224,1200,129
1225,1201,79
1226,1202,79
1227,1203,25
1228,1204,168
1229,1205,120
1230,1206,169
1231,1207,4
1232,1208,138
1233,1209,115
1234,1210,92
1235,1211,23
1236,1212,22
1237,1213,23
1238,1214,22
1239,1215,22
1240,1216,22
1241,1217,23
1242,1217,17
1243,1218,23
1244,1219,153
1245,1220,13
1246,1221,114
1247,1222,85
1248,1223,22
1249,1224,112
1250,1225,78
1251,1226,170
1252,1227,22
1253,1228,23
1254,1229,115
1255,1230,13
1256,1231,79
1257,1232,103
1258,1233,13
1259,1234,29
1260,1235,13
1261,1236,13
1262,1237,29
1263,1238,116
1264,1239,116
1265,1240,28
1266,1241,13
1267,1242,104
1268,1243,13
1269,1244,29
1270,1245,23
1271,1246,22
1272,1247,23
1273,1248,103
1274,1249,171
1275,1250,13
1276,1251,29
1277,1252,119
1278,1253,29
1279,1254,172
1280,1255,103
1281,1256,28
1282,1257,13
1283,1258,13
1284,1259,104
1285,1260,29
1286,1261,23
1287,1262,22
1288,1263,137
1289,1264,23
1290,1265,31
1291,1266,23
1292,1267,29
1293,1268,23
1294,1269,120
1295,1270,13
1296,1271,29
1297,1272,116
1298,1273,29
1299,1274,29
1300,1275,22
1301,1276,22
1302,1277,22
1303,1278,23
1304,1279,29
1305,1280,29
1306,1281,22
1307,1282,13
1308,1283,13
1309,1284,173
1310,1285,113
1311,1286,5
1312,1287,115
1313,1288,174
1314,1289,31
1315,1290,28
1316,1291,28
1317,1292,85
1318,1293,22
1319,1294,13
1320,1295,10
1321,1296,67
1322,1297,13
1323,1298,13
1324,1299,156
1325,1300,13
1326,1301,91
1327,1302,96
1328,1303,96
1329,1304,95
1330,1305,95
1331,1306,47
1332,1307,47
1333,1308,5
1334,1309,129
1335,1310,42
1336,1311,57
1337,1312,12
1338,1313,26
1339,1314,33
1340,1315,45
1341,1316,5
1342,1317,5
1343,1318,95
1344,1319,46
1345,1320,5
1346,1321,96
1347,1322,153
1348,1323,96
1349,1324,12
1350,1325,96
1351,1326,60
1352,1327,6
1353,1328,6
1354,1329,2
1355,1330,175
1356,1331,86
1357,1332,86
1358,1333,86
1359,1334,5
1360,1335,86
1361,1336,86
1362,1337,86
1363,1338,85
1364,1339,85
1365,1340,4
1366,1341,6
1367,1342,86
1368,1343,86
1369,1344,86
1370,1345,5
1371,1346,86
1372,1347,86
1373,1348,86
1374,1349,86
1375,1350,6
1376,1351,43
1377,1352,2
1378,1353,86
1379,1354,86
1380,1355,7
1381,1356,7
1382,1357,86
1383,1358,6
1384,1359,86
1385,1360,86
1386,1361,60
1387,1362,14
1388,1363,37
1389,1364,41
1390,1365,95
1391,1366,37
1392,1367,65
1393,1368,42
1394,1369,67
1395,1369,176
1396,1370,37
1397,1371,42
1398,1372,15
1399,1373,86
1400,1374,43
1401,1374,177
1402,1375,5
1403,1376,14
1404,1377,14
1405,1378,97
1406,1379,53
1407,1380,14
1408,1381,37
1409,1382,38
1410,1383,14
1411,1384,37
1412,1385,63
1413,1386,37
1414,1387,14
1415,1388,37
1416,1389,14
1417,1390,38
1418,1391,38
1419,1392,38
1420,1393,14
1421,1394,60
1422,1395,37
1423,1396,14
1424,1397,37
1425,1398,37
1426,1399,38
1427,1400,45
1428,1401,37
1429,1402,37
1430,1403,37
1431,1404,37
1432,1405,38
1433,1406,37
1434,1407,14
1435,1408,37
1436,1409,60
1437,1410,63
1438,1411,14
1439,1412,37
1440,1413,64
1441,1414,178
1442,1415,117
1443,1416,179
1444,1417,79
1445,1418,180
1446,1419,86
1447,1420,6
1448,1421,6
1449,1422,6
1450,1423,92
1451,1424,6
1452,1425,6
1453,1426,6
1454,1427,6
1455,1428,153
1456,1429,6
1457,1430,6
1458,1431,6
1459,1432,92
1460,1433,90
1461,1434,79
1462,1435,43
1463,1436,181
1464,1437,80
1465,1438,5
1466,1439,154
1467,1440,118
1468,1441,28
1469,1442,43
1470,1443,43
1471,1444,182
1472,1444,183
1473,1445,67
1474,1446,53
1475,1447,5
1476,1448,86
1477,1449,60
1478,1450,116
1479,1451,28
1480,1452,29
1481,1453,29
1482,1454,9
1483,1455,6
1484,1456,137
1485,1457,1
1486,1458,1
1487,1459,10
1488,1460,17
1489,1461,22
1490,1462,34
1491,1463,124
1492,1464,79
1493,1465,22
1494,1466,8
1495,1467,74
1496,1468,133
1497,1469,21
1498,1470,34
1499,1471,152
1500,1472,17
1501,1473,17
1502,1474,148
1503,1475,43
1504,1476,148
1505,1477,74
1506,1478,74
1507,1479,74
1508,1480,86
1509,1481,74
1510,1482,95
1511,1483,47
1512,1484,17
1513,1485,17
1514,1486,22
1515,1487,10
1516,1488,184
1517,1489,10
1518,1490,17
1519,1491,10
1520,1492,95
1521,1493,48
1522,1494,5
1523,1495,95
1524,1496,95
1525,1497,95
1526,1498,86
1527,1499,95
1528,1500,22
1529,1501,6
1530,1502,185
1531,1503,185
1532,1504,95
1533,1505,111
1534,1506,186
1535,1506,187
1536,1506,95
1537,1507,10
1538,1508,34
1539,1509,69
1540,1510,34
1541,1511,12
1542,1512,34
1543,1513,12
1544,1514,12
1545,1515,12
1546,1516,12
1547,1517,34
1548,1518,12
1549,1519,52
1550,1519,12
1551,1520,10
1552,1521,34
1553,1522,12
1554,1523,118
1555,1524,45
1556,1525,131
1557,1525,95
1558,1526,95
1559,1527,5
1560,1528,47
1561,1529,188
1562,1530,5
1563,1531,189
1564,1532,190
1565,1533,58
1566,1534,94
1567,1535,33
1568,1536,74
1569,1537,74
1570,1538,79
1571,1539,29
1572,1540,25
1573,1541,33
1574,1542,33
1575,1543,15
1576,1544,122
1577,1545,33
1578,1546,33
1579,1547,86
1580,1548,23
1581,1549,191
1582,1550,33
1583,1551,62
1584,1552,62
1585,1553,32
1586,1554,33
1587,1555,45
1588,1556,33
1589,1557,33
1590,1558,33
1591,1559,27
1592,1560,90
1593,1560,10
1594,1561,74
1595,1562,192
1596,1563,95
1597,1564,34
1598,1565,74
1599,1566,74
1600,1567,74
1601,1568,74
1602,1569,10
1603,1570,74
1604,1571,33
1605,1572,33
1606,1573,27
1607,1574,74
1608,1575,74
1609,1576,91
1610,1577,74
1611,1578,21
1612,1579,96
1613,1580,74
1614,1581,27
1615,1582,37
1616,1583,37
1617,1584,15
1618,1585,15
1619,1586,70
1620,1587,27
1621,1588,27
1622,1589,27
1623,1590,27
1624,1591,27
1625,1592,139
1626,1593,27
1627,1594,27
1628,1595,27
1629,1596,27
1630,1597,27
1631,1598,27
1632,1599,152
1633,1600,158
1634,1601,30
1635,1602,86
1636,1603,86
1637,1604,6
1638,1605,86
1639,1606,86
1640,1607,6
1641,1608,6
1642,1609,6
1643,1610,86
1644,1611,86
1645,1612,86
1646,1613,193
1647,1614,47
1648,1615,5
1649,1616,5
1650,1617,95
1651,1618,86
1652,1619,182
1653,1620,86
1654,1621,45
1655,1622,86
1656,1623,86
1657,1624,25
1658,1625,27
1659,1626,27
1660,1627,27
1661,1628,27
1662,1629,27
1663,1630,94
1664,1631,30
1665,1632,91
1666,1633,21
1667,1634,169
1668,1635,70
1669,1636,58
1670,1637,58
1671,1638,15
1672,1639,15
1673,1640,15
1674,1641,70
1675,1642,58
1676,1643,21
1677,1644,21
1678,1645,24
1679,1646,16
1680,1647,70
1681,1648,30
1682,1649,58
1683,1650,105
1684,1651,71
1685,1651,58
1686,1652,30
1687,1653,30
1688,1654,30
1689,1655,117
1690,1656,37
1691,1657,37
1692,1658,37
1693,1659,37
1694,1660,37
1695,1661,94
1696,1662,21
1697,1663,194
1698,1664,74
1699,1665,74
1700,1666,33
1701,1667,122
1702,1668,33
1703,1669,74
1704,1670,30
1705,1671,21
1706,1672,30
1707,1673,27
1708,1674,33
1709,1675,33
1710,1675,144
1711,1676,5
1712,1677,5
1713,1678,33
1714,1679,33
1715,1680,95
1716,1681,33
1717,1682,33
1718,1683,91
1719,1684,33
1720,1685,74
1721,1686,74
1722,1687,74
1723,1688,74
1724,1689,12
1725,1690,12
1726,1691,27
1727,1692,21
1728,1693,7
1729,1694,21
1730,1695,33
1731,1696,96
1732,1697,153
1733,1698,20
1734,1699,50
1735,1700,21
1736,1701,6
1737,1702,96
1738,1703,32
1739,1704,60
1740,1705,153
1741,1706,96
1742,1707,73
1743,1708,33
1744,1709,33
1745,1710,33
1746,1711,27
1747,1712,33
1748,1713,86
1749,1714,33
1750,1715,14
1751,1716,37
1752,1717,38
1753,1718,25
1754,1718,195
1755,1719,25
1756,1719,195
1757,1720,7
1758,1721,6
1759,1722,25
1760,1723,52
1761,1724,5
1762,1725,21
1763,1726,30
1764,1727,58
1765,1728,30
1766,1729,30
1767,1730,27
1768,1731,27
1769,1732,27
1770,1733,27
1771,1734,21
1772,1735,70
1773,1736,30
1774,1737,58
1775,1738,21
1776,1739,101
1777,1740,117
1778,1741,27
1779,1742,27
1780,1743,117
1781,1744,96
1782,1745,45
1783,1746,94
1784,1747,21
1785,1748,91
1786,1749,74
1787,1750,74
1788,1751,33
1789,1752,30
1790,1753,2
1791,1754,4
1792,1755,40
1793,1756,62
1794,1757,38
1795,1758,61
1796,1759,41
1797,1760,41
1798,1761,41
1799,1762,41
1800,1763,65
1801,1764,61
1802,1765,196
1803,1766,35
1804,1767,197
1805,1768,35
1806,1769,61
1807,1770,35
1808,1771,38
1809,1772,198
1810,1773,198
1811,1774,198
1812,1775,35
1813,1776,41
1814,1777,61
1815,1778,36
1816,1779,41
1817,1780,61
1818,1781,61
1819,1782,61
1820,1783,198
1821,1784,35
1822,1785,35
1823,1786,65
1824,1787,35
1825,1788,61
1826,1789,62
1827,1790,35
1828,1791,65
1829,1792,61
1830,1793,35
1831,1794,40
1832,1795,35
1833,1796,35
1834,1797,61
1835,1798,65
1836,1799,35
1837,1800,41
1838,1801,56
1839,1802,41
1840,1803,41
1841,1804,41
1842,1805,35
1843,1806,35
1844,1807,51
1845,1808,14
1846,1809,40
1847,1810,40
1848,1811,35
1849,1812,35
1850,1813,61
1851,1814,38
1852,1815,61
1853,1816,61
1854,1817,61
1855,1818,62
1856,1819,65
1857,1820,65
1858,1821,198
1859,1822,35
1860,1823,198
1861,1824,198
1862,1825,61
1863,1826,65
1864,1827,35
1865,1828,65
1866,1829,61
1867,1830,61
1868,1831,61
1869,1832,61
1870,1833,61
1871,1834,61
1872,1835,61
1873,1836,36
1874,1837,35
1875,1838,61
1876,1839,62
1877,1840,35
1878,1841,198
1879,1842,198
1880,1843,35
1881,1844,36
1882,1845,35
1883,1846,35
1884,1847,56
1885,1848,35
1886,1849,198
1887,1850,61
1888,1851,56
1889,1852,35
1890,1852,197
1891,1853,65
1892,1854,35
1893,1855,35
1894,1856,65
1895,1857,35
1896,1858,36
1897,1859,61
1898,1860,41
1899,1861,61
1900,1862,61
1901,1863,61
1902,1864,61
1903,1865,61
1904,1866,61
1905,1867,61
1906,1868,61
1907,1869,41
1908,1870,61
1909,1871,61
1910,1872,61
1911,1873,61
1912,1874,61
1913,1875,36
1914,1876,36
1915,1877,36
1916,1878,35
1917,1879,61
1918,1880,61
1919,1881,51
1920,1882,35
1921,1883,61
1922,1884,35
1923,1885,35
1924,1886,35
1925,1887,35
1926,1888,35
1927,1889,51
1928,1890,196
1929,1891,197
1930,1892,51
1931,1893,51
1932,1894,35
1933,1895,56
1934,1896,53
1935,1897,36
1936,1898,35
1937,1899,196
1938,1900,14
1939,1901,196
1940,1902,61
1941,1903,41
1942,1904,36
1943,1905,61
1944,1906,66
1945,1907,66
1946,1908,198
1947,1909,35
1948,1910,35
1949,1911,61
1950,1912,66
1951,1913,35
1952,1914,61
1953,1915,198
1954,1916,198
1955,1917,198
1956,1918,35
1957,1919,35
1958,1920,35
1959,1921,41
1960,1922,61
1961,1923,41
1962,1924,61
1963,1925,35
1964,1926,61
1965,1927,35
1966,1928,41
1967,1929,65
1968,1930,51
1969,1931,66
1970,1932,196
1971,1933,35
1972,1934,61
1973,1935,61
1974,1936,35
1975,1937,41
1976,1938,198
1977,1939,35
1978,1940,198
1979,1941,61
1980,1942,61
1981,1943,37
1982,1944,35
1983,1945,35
1984,1946,35
1985,1947,198
1986,1948,51
1987,1949,198
1988,1950,36
1989,1951,51
1990,1952,41
1991,1953,198
1992,1954,35
1993,1955,35
1994,1956,196
1995,1957,61
1996,1958,198
1997,1959,35
